V1,V5,V6,V8,V14,V15,V17,V18,V19,V20,V21,V22,Class
95.0,2.0,4.0,2,2,0,2,1,1,402.0,12.0,19,0
84.0,6.0,7.0,2,1,0,2,0,0,334.0,18.0,19,0
293.0,5.0,23.0,2,2,0,0,1,1,177.0,380.0,19,0
340.0,10.0,13.0,2,2,0,2,1,1,200.0,29.0,19,0
235.0,3.0,9.0,2,2,0,1,0,0,41.0,190.0,19,0
76.0,3.0,11.0,2,2,0,2,1,0,402.0,16.0,19,0
322.0,3.0,8.0,2,2,0,1,1,0,150.0,33.0,19,0
295.0,3.0,11.0,2,0,0,1,0,0,9.0,86.0,19,0
571.0,4.0,5.0,0,1,0,1,1,0,86.0,183.0,19,0
98.0,16.0,38.0,2,0,0,2,1,1,345.0,210.0,19,0
253.0,0.0,19.0,2,0,0,1,0,0,1.0,304.0,19,0
344.0,0.0,7.0,2,0,0,2,0,0,124.0,47.0,19,0
96.0,12.0,43.0,2,0,0,2,0,0,347.0,91.0,19,0
80.0,4.0,17.0,2,0,0,2,1,1,402.0,114.0,19,0
295.0,7.0,8.0,2,0,0,1,1,0,5.0,367.0,19,0
255.0,15.0,39.0,2,0,0,2,1,1,222.0,305.0,19,0
236.0,12.0,40.0,2,0,0,1,1,0,2.0,22.0,19,0
288.0,5.0,11.0,2,2,0,2,1,1,11.0,16.0,19,0
240.0,4.0,12.0,2,2,0,2,1,1,207.0,6.0,19,0
192.0,11.0,31.0,2,0,0,2,1,0,37.0,282.0,19,0
103.0,2.0,7.0,2,2,0,2,1,1,330.0,5.0,19,0
67.0,5.0,6.0,2,0,0,2,1,0,354.0,55.0,19,0
109.0,10.0,12.0,2,2,0,2,1,1,364.0,29.0,19,0
211.0,5.0,29.0,2,0,0,2,1,0,163.0,28.0,19,0
293.0,1.0,4.0,2,2,0,2,0,0,176.0,4.0,19,0
78.0,8.0,10.0,2,2,0,1,1,0,398.0,295.0,19,0
153.0,4.0,5.0,2,0,0,0,0,0,37.0,11.0,19,0
101.0,4.0,5.0,2,0,0,2,1,0,387.0,46.0,19,0
226.0,17.0,31.0,2,0,0,2,1,0,75.0,282.0,19,0
229.0,9.0,10.0,2,0,0,0,0,0,222.0,66.0,19,0
92.0,7.0,16.0,2,0,0,0,0,0,380.0,62.0,19,0
242.0,22.0,25.0,2,2,0,1,1,1,14.0,553.0,19,0
203.0,16.0,17.0,2,0,0,2,1,0,45.0,30.0,19,0
79.0,14.0,22.0,2,2,0,2,1,1,327.0,117.0,19,0
248.0,3.0,8.0,2,2,0,2,1,0,3.0,51.0,19,0
194.0,14.0,26.0,2,0,0,2,1,0,18.0,43.0,19,0
241.0,10.0,13.0,2,2,0,2,0,0,171.0,210.0,19,0
245.0,5.0,18.0,2,0,0,1,0,0,105.0,400.0,19,0
237.0,1.0,17.0,2,0,0,2,0,0,21.0,35.0,19,0
357.0,13.0,17.0,2,2,0,2,1,0,81.0,8.0,7,0
225.0,0.0,11.0,2,2,0,2,1,1,5.0,7.0,19,0
535.0,4.0,17.0,0,1,0,1,1,1,1.0,176.0,19,0
119.0,9.0,43.0,2,0,0,2,0,0,299.0,87.0,19,0
265.0,3.0,18.0,2,0,0,2,0,0,22.0,93.0,5,0
206.0,4.0,5.0,2,2,0,1,0,0,51.0,269.0,19,0
198.0,11.0,30.0,2,0,0,2,1,0,68.0,282.0,19,0
263.0,11.0,21.0,2,2,0,0,0,0,225.0,4.0,19,0
219.0,5.0,8.0,2,0,0,1,0,0,29.0,61.0,19,0
293.0,1.0,6.0,2,2,0,2,0,0,178.0,1.0,19,0
98.0,9.0,44.0,2,0,0,1,0,0,398.0,362.0,19,0
168.0,7.0,24.0,2,2,0,2,0,0,404.0,127.0,19,0
514.0,4.0,6.0,0,1,0,0,1,1,33.0,95.0,19,0
83.0,1.0,13.0,2,0,0,2,0,0,379.0,1.0,19,0
98.0,10.0,11.0,2,2,0,2,1,1,373.0,67.0,19,0
304.0,1.0,38.0,2,2,0,2,1,1,277.0,206.0,19,0
253.0,0.0,41.0,2,0,0,0,1,1,1.0,22.0,19,0
241.0,1.0,19.0,2,2,0,1,1,0,1.0,351.0,19,0
75.0,26.0,64.0,2,2,0,1,1,0,374.0,170.0,19,0
421.0,8.0,15.0,0,1,0,0,1,1,60.0,90.0,19,0
78.0,17.0,64.0,2,2,0,1,1,0,392.0,170.0,19,0
304.0,0.0,24.0,2,2,0,1,0,0,1.0,308.0,19,0
309.0,14.0,48.0,2,1,0,2,1,0,164.0,58.0,19,0
257.0,3.0,8.0,2,2,0,2,1,0,149.0,27.0,19,0
65.0,56.0,62.0,2,0,0,1,1,0,381.0,176.0,19,0
89.0,5.0,61.0,2,2,0,1,1,0,372.0,173.0,19,0
292.0,3.0,7.0,2,2,0,0,0,0,187.0,14.0,19,0
215.0,3.0,8.0,2,0,0,1,1,0,25.0,176.0,19,0
116.0,3.0,14.0,2,2,0,2,1,1,347.0,38.0,19,0
265.0,11.0,23.0,2,0,0,2,1,1,209.0,1.0,19,0
153.0,6.0,10.0,2,0,0,1,0,0,40.0,369.0,19,0
92.0,14.0,24.0,2,2,0,1,1,1,327.0,345.0,19,0
224.0,0.0,9.0,2,2,0,2,1,0,115.0,27.0,19,0
207.0,10.0,11.0,2,2,0,1,0,0,1.0,6.0,19,0
257.0,0.0,8.0,2,2,0,1,0,0,1.0,40.0,19,0
94.0,3.0,5.0,2,2,0,2,1,1,331.0,26.0,19,0
94.0,15.0,25.0,2,2,0,0,1,0,325.0,5.0,12,0
265.0,1.0,9.0,2,0,0,2,1,1,115.0,29.0,19,0
100.0,8.0,10.0,2,2,0,0,1,0,388.0,72.0,19,0
106.0,6.0,12.0,2,2,0,1,0,0,334.0,11.0,19,0
246.0,2.0,7.0,2,2,0,1,1,1,2.0,381.0,19,0
211.0,1.0,4.0,2,0,0,1,1,0,18.0,112.0,15,0
247.0,8.0,10.0,2,2,0,1,0,0,205.0,86.0,19,0
91.0,6.0,10.0,2,0,0,0,0,0,373.0,6.0,19,0
76.0,10.0,14.0,2,2,0,1,0,0,349.0,298.0,19,0
103.0,14.0,40.0,2,2,0,1,0,0,335.0,1.0,19,0
312.0,0.0,24.0,2,2,0,1,1,0,246.0,518.0,19,0
365.0,11.0,42.0,2,0,0,2,1,1,220.0,207.0,19,0
249.0,14.0,41.0,2,0,0,0,1,1,4.0,22.0,19,0
243.0,0.0,12.0,2,2,0,0,1,1,4.0,111.0,19,0
243.0,0.0,11.0,2,2,0,2,0,0,6.0,69.0,19,0
77.0,14.0,26.0,2,2,0,2,0,0,364.0,39.0,19,0
293.0,3.0,6.0,2,2,0,0,1,1,171.0,18.0,19,0
229.0,4.0,12.0,2,0,0,1,1,0,1.0,169.0,19,0
90.0,1.0,12.0,2,0,0,1,0,0,184.0,331.0,19,0
216.0,2.0,9.0,2,0,0,2,1,0,125.0,31.0,19,0
302.0,3.0,36.0,2,2,0,2,1,1,230.0,303.0,15,0
287.0,1.0,39.0,2,0,0,2,1,0,185.0,284.0,19,0
275.0,11.0,20.0,2,0,0,1,0,0,294.0,562.0,19,0
192.0,10.0,22.0,2,0,0,1,0,0,39.0,7.0,19,0
63.0,3.0,6.0,2,0,0,2,1,1,393.0,59.0,19,0
458.0,4.0,11.0,0,1,0,2,1,1,4.0,356.0,19,0
217.0,7.0,9.0,2,2,0,0,1,0,24.0,62.0,14,0
236.0,0.0,11.0,2,0,0,0,0,0,1.0,2.0,19,0
168.0,3.0,6.0,2,2,0,2,1,0,402.0,90.0,19,0
326.0,1.0,15.0,2,2,0,0,1,1,113.0,35.0,19,0
86.0,20.0,62.0,2,2,0,1,1,0,387.0,172.0,19,0
89.0,7.0,9.0,2,0,0,1,1,0,358.0,175.0,19,0
82.0,8.0,12.0,2,0,0,0,0,0,364.0,9.0,19,0
90.0,4.0,7.0,2,0,0,2,0,0,183.0,31.0,19,0
290.0,25.0,35.0,2,0,0,2,1,1,142.0,211.0,19,0
279.0,3.0,12.0,2,2,0,2,1,1,1.0,31.0,19,0
115.0,2.0,38.0,2,1,0,2,1,1,353.0,210.0,19,0
251.0,9.0,17.0,2,2,0,2,0,0,28.0,379.0,19,0
239.0,3.0,17.0,2,2,0,2,1,0,72.0,30.0,19,0
85.0,2.0,7.0,2,0,0,2,0,0,352.0,32.0,19,0
329.0,3.0,8.0,2,2,0,0,1,1,133.0,58.0,19,0
301.0,3.0,9.0,2,2,0,2,1,1,56.0,10.0,19,0
286.0,19.0,30.0,2,0,0,2,1,0,69.0,281.0,19,0
291.0,1.0,9.0,2,2,0,1,0,0,179.0,10.0,19,0
259.0,3.0,8.0,2,2,0,1,1,1,108.0,331.0,19,0
329.0,3.0,4.0,2,0,0,0,0,0,51.0,3.0,19,0
205.0,9.0,17.0,2,2,0,2,0,0,19.0,247.0,19,0
75.0,13.0,14.0,2,0,0,0,1,1,363.0,38.0,19,0
240.0,0.0,30.0,2,0,0,2,0,0,30.0,105.0,19,0
95.0,0.0,7.0,2,2,0,0,0,0,403.0,82.0,19,0
95.0,0.0,9.0,2,2,0,2,1,1,402.0,66.0,19,0
76.0,9.0,11.0,2,2,0,1,1,0,353.0,182.0,19,0
133.0,0.0,8.0,2,0,0,1,1,0,298.0,334.0,19,0
207.0,3.0,6.0,2,2,0,2,0,0,1.0,16.0,19,0
246.0,9.0,21.0,2,2,0,2,1,1,4.0,6.0,19,0
288.0,6.0,26.0,2,2,0,2,0,0,3.0,23.0,19,0
210.0,0.0,12.0,2,2,0,0,0,0,289.0,68.0,19,0
190.0,17.0,38.0,2,2,0,2,1,1,11.0,206.0,19,0
194.0,3.0,9.0,2,0,0,0,0,0,11.0,41.0,19,0
242.0,4.0,11.0,2,2,0,2,0,0,11.0,19.0,19,0
236.0,0.0,6.0,2,0,0,2,0,0,1.0,6.0,19,0
130.0,5.0,12.0,2,2,0,2,1,0,402.0,363.0,19,0
98.0,3.0,13.0,2,0,0,1,0,0,394.0,220.0,19,0
275.0,0.0,9.0,2,0,0,2,0,0,289.0,25.0,19,0
95.0,2.0,22.0,2,2,0,1,1,0,399.0,517.0,19,0
295.0,11.0,38.0,2,2,0,2,1,0,256.0,285.0,19,0
263.0,0.0,38.0,2,2,0,2,1,1,225.0,8.0,19,0
295.0,19.0,40.0,2,0,0,2,1,0,277.0,283.0,19,0
217.0,17.0,31.0,2,0,0,2,1,0,122.0,281.0,19,0
245.0,16.0,42.0,2,2,0,2,1,1,233.0,212.0,19,0
263.0,3.0,8.0,2,2,0,1,1,0,150.0,30.0,19,0
91.0,1.0,13.0,2,0,0,2,0,0,346.0,50.0,19,0
842.0,4.0,12.0,0,1,0,1,1,1,1.0,482.0,19,0
94.0,9.0,12.0,2,0,0,1,0,0,393.0,35.0,19,0
102.0,39.0,41.0,2,1,0,0,0,0,356.0,34.0,19,0
233.0,1.0,9.0,2,2,0,2,1,0,69.0,5.0,8,0
74.0,13.0,43.0,2,0,0,2,0,0,330.0,87.0,19,0
258.0,7.0,31.0,2,2,0,2,1,0,44.0,32.0,19,0
205.0,9.0,18.0,2,2,0,2,0,0,48.0,135.0,19,0
136.0,18.0,22.0,2,2,0,2,1,1,390.0,53.0,19,0
232.0,11.0,17.0,2,2,0,2,1,1,47.0,31.0,19,0
892.0,4.0,21.0,0,1,0,1,1,1,2.0,382.0,19,0
298.0,0.0,17.0,2,2,0,2,0,0,58.0,73.0,19,0
293.0,2.0,5.0,2,2,0,2,1,0,179.0,165.0,19,0
217.0,0.0,17.0,2,0,0,0,1,1,3.0,14.0,19,0
351.0,7.0,10.0,2,0,0,1,1,1,222.0,310.0,19,0
312.0,1.0,29.0,2,2,0,2,1,0,123.0,28.0,19,0
304.0,10.0,15.0,2,2,0,2,0,0,152.0,49.0,19,0
244.0,3.0,4.0,2,0,0,2,0,0,6.0,155.0,19,0
247.0,12.0,20.0,2,2,0,1,1,0,209.0,184.0,19,0
199.0,4.0,11.0,2,0,0,2,0,0,91.0,45.0,19,0
91.0,5.0,6.0,2,0,0,1,1,1,355.0,2.0,19,0
260.0,0.0,6.0,2,0,0,1,0,0,1.0,87.0,19,0
246.0,12.0,20.0,2,0,0,1,1,0,92.0,177.0,19,0
229.0,4.0,14.0,2,0,0,0,0,0,1.0,49.0,15,0
115.0,48.0,61.0,2,2,0,1,1,0,396.0,173.0,19,0
258.0,7.0,15.0,2,2,0,0,1,1,91.0,35.0,19,0
239.0,4.0,9.0,2,1,0,1,1,0,2.0,352.0,19,0
217.0,3.0,41.0,2,2,0,0,1,1,37.0,22.0,19,0
194.0,9.0,13.0,2,2,0,0,1,1,38.0,94.0,19,0
76.0,5.0,14.0,2,2,0,0,1,0,354.0,5.0,19,0
411.0,1.0,11.0,2,0,0,2,1,0,243.0,211.0,19,0
131.0,25.0,35.0,2,0,0,0,1,1,301.0,65.0,19,0
848.0,8.0,21.0,0,1,0,2,1,1,50.0,169.0,19,0
93.0,11.0,25.0,2,0,0,2,1,1,382.0,161.0,19,0
230.0,0.0,7.0,2,2,0,2,1,0,2.0,33.0,19,0
227.0,5.0,9.0,2,0,0,2,1,1,3.0,29.0,19,0
95.0,18.0,61.0,2,0,0,1,1,0,377.0,174.0,19,0
256.0,10.0,23.0,2,2,0,2,0,0,165.0,1.0,19,0
89.0,3.0,7.0,2,0,0,0,1,1,356.0,16.0,19,0
95.0,1.0,5.0,2,2,0,0,0,0,402.0,8.0,19,0
319.0,5.0,21.0,2,2,0,2,1,0,141.0,11.0,19,0
257.0,0.0,14.0,2,2,0,0,0,0,1.0,49.0,15,0
101.0,7.0,12.0,2,0,0,1,1,1,385.0,3.0,19,0
356.0,2.0,18.0,2,2,0,2,0,0,129.0,28.0,19,0
304.0,2.0,15.0,2,2,0,2,1,1,2.0,91.0,19,0
215.0,4.0,17.0,2,2,0,2,0,0,47.0,96.0,19,0
312.0,1.0,14.0,2,2,0,1,0,0,242.0,3.0,19,0
198.0,14.0,17.0,2,2,0,2,1,0,4.0,27.0,19,0
76.0,10.0,11.0,2,2,0,0,1,1,353.0,5.0,19,0
259.0,10.0,21.0,2,0,0,2,1,1,1.0,57.0,19,0
241.0,5.0,9.0,2,2,0,1,1,0,1.0,168.0,19,0
253.0,0.0,11.0,2,0,0,2,0,0,5.0,38.0,19,0
74.0,10.0,15.0,2,0,0,0,1,0,329.0,58.0,19,0
123.0,25.0,61.0,2,2,0,1,1,0,389.0,174.0,19,0
95.0,5.0,40.0,2,2,0,0,1,0,403.0,39.0,19,0
303.0,11.0,17.0,2,0,0,0,0,0,109.0,61.0,19,0
329.0,5.0,8.0,2,2,0,2,1,0,62.0,5.0,8,0
292.0,44.0,46.0,2,2,0,2,1,1,140.0,205.0,19,0
325.0,2.0,8.0,2,0,0,1,1,0,140.0,30.0,19,0
329.0,2.0,44.0,2,2,0,2,1,0,255.0,283.0,19,0
215.0,1.0,9.0,2,0,0,2,1,0,27.0,12.0,19,0
260.0,8.0,17.0,2,0,0,2,1,1,119.0,116.0,19,0
257.0,0.0,6.0,2,2,0,2,0,0,2.0,95.0,19,0
293.0,1.0,13.0,2,2,0,1,1,0,172.0,377.0,19,0
226.0,9.0,17.0,2,2,0,2,1,0,39.0,173.0,19,0
273.0,1.0,2.0,2,0,0,1,1,1,2.0,166.0,19,0
86.0,3.0,6.0,2,2,0,0,0,0,387.0,66.0,19,0
301.0,4.0,7.0,2,0,0,2,0,0,95.0,26.0,19,0
76.0,0.0,13.0,2,2,0,0,1,1,402.0,40.0,19,0
512.0,10.0,26.0,2,2,0,2,0,0,192.0,30.0,19,0
99.0,16.0,34.0,2,2,0,2,1,1,268.0,211.0,19,0
253.0,0.0,10.0,2,0,0,2,0,0,5.0,9.0,19,0
398.0,3.0,29.0,2,2,0,2,1,0,195.0,32.0,19,0
295.0,1.0,9.0,2,0,0,1,0,0,4.0,227.0,19,0
308.0,6.0,8.0,2,0,0,2,0,0,89.0,26.0,19,0
193.0,4.0,8.0,2,0,0,1,1,0,30.0,317.0,19,0
92.0,10.0,25.0,2,0,0,2,1,0,340.0,9.0,19,0
160.0,21.0,24.0,2,0,0,0,0,0,105.0,9.0,19,0
781.0,0.0,5.0,0,1,0,1,1,1,2.0,198.0,19,0
76.0,9.0,26.0,2,2,0,2,1,1,346.0,107.0,19,0
82.0,10.0,14.0,2,0,0,1,0,0,357.0,218.0,19,0
280.0,2.0,4.0,2,2,0,1,0,0,4.0,269.0,19,0
253.0,1.0,6.0,2,2,0,2,1,1,104.0,356.0,19,0
298.0,6.0,8.0,2,2,0,2,0,0,52.0,45.0,19,0
281.0,6.0,17.0,2,0,0,2,1,0,37.0,30.0,19,0
290.0,12.0,15.0,2,0,0,2,1,0,137.0,27.0,19,0
308.0,5.0,15.0,2,0,0,2,1,0,236.0,34.0,19,0
94.0,10.0,12.0,2,2,0,2,1,0,332.0,140.0,19,0
212.0,11.0,31.0,2,2,0,2,1,0,51.0,281.0,19,0
489.0,0.0,6.0,0,1,0,0,1,1,11.0,14.0,19,0
240.0,2.0,4.0,2,0,0,2,0,0,30.0,2.0,19,0
265.0,1.0,11.0,2,0,0,1,0,0,210.0,7.0,19,0
243.0,0.0,13.0,2,2,0,1,0,0,3.0,183.0,19,0
170.0,5.0,16.0,2,0,0,0,0,0,114.0,62.0,19,0
248.0,4.0,10.0,2,2,0,1,0,0,5.0,6.0,19,0
229.0,14.0,15.0,2,0,0,2,1,0,158.0,42.0,19,0
315.0,6.0,15.0,2,0,0,2,1,0,250.0,166.0,19,0
84.0,17.0,25.0,2,2,0,2,1,1,397.0,161.0,19,0
106.0,15.0,21.0,2,2,0,2,1,0,332.0,41.0,19,0
82.0,10.0,11.0,2,0,0,1,1,0,364.0,111.0,19,0
217.0,4.0,8.0,2,0,0,1,1,1,3.0,238.0,19,0
103.0,6.0,13.0,2,2,0,0,1,0,327.0,28.0,19,0
280.0,2.0,16.0,2,0,0,2,1,1,138.0,25.0,19,0
220.0,2.0,6.0,2,2,0,0,0,0,82.0,12.0,19,0
398.0,5.0,10.0,2,2,0,2,1,0,197.0,41.0,19,0
94.0,9.0,13.0,2,2,0,1,1,0,387.0,191.0,19,0
103.0,1.0,22.0,2,2,0,2,0,0,335.0,95.0,19,0
238.0,6.0,9.0,2,2,0,2,1,1,296.0,116.0,19,0
301.0,12.0,19.0,2,2,0,1,0,0,100.0,337.0,19,0
96.0,10.0,20.0,2,0,0,2,0,0,343.0,3.0,19,0
276.0,5.0,15.0,2,2,0,1,0,0,160.0,23.0,19,0
90.0,3.0,5.0,2,0,0,2,1,1,187.0,553.0,19,0
97.0,23.0,41.0,2,0,0,1,1,1,342.0,300.0,19,0
398.0,2.0,12.0,2,2,0,0,1,1,195.0,38.0,19,0
91.0,18.0,44.0,2,0,0,2,1,1,346.0,205.0,19,0
319.0,10.0,27.0,2,2,0,2,0,0,163.0,27.0,19,0
223.0,1.0,4.0,2,0,0,1,1,1,61.0,16.0,19,0
243.0,1.0,10.0,2,2,0,1,0,0,12.0,1.0,19,0
230.0,8.0,9.0,2,2,0,2,0,0,4.0,139.0,19,0
394.0,30.0,37.0,2,2,0,2,1,0,182.0,284.0,19,0
289.0,3.0,39.0,2,0,0,2,1,1,196.0,305.0,19,0
268.0,0.0,9.0,2,0,0,0,0,0,46.0,102.0,19,0
126.0,3.0,13.0,2,2,0,1,1,1,367.0,339.0,13,0
293.0,0.0,7.0,2,2,0,2,1,0,173.0,27.0,19,0
93.0,53.0,68.0,2,0,0,1,1,0,395.0,173.0,19,0
212.0,15.0,32.0,2,0,0,2,1,0,95.0,281.0,19,0
101.0,10.0,14.0,2,0,0,2,0,0,387.0,2.0,19,0
200.0,6.0,9.0,2,2,0,1,0,0,33.0,233.0,19,0
130.0,1.0,13.0,2,2,0,0,1,1,402.0,40.0,19,0
193.0,1.0,9.0,2,0,0,1,0,0,27.0,55.0,19,0
240.0,3.0,17.0,2,2,0,2,1,0,27.0,173.0,19,0
239.0,0.0,4.0,2,2,0,2,0,1,65.0,59.0,19,0
295.0,4.0,10.0,2,2,0,1,1,0,222.0,171.0,19,0
120.0,7.0,24.0,2,2,0,1,1,0,292.0,518.0,19,0
229.0,7.0,33.0,2,0,0,0,1,1,18.0,62.0,19,0
226.0,1.0,43.0,2,2,0,2,0,0,133.0,91.0,19,0
168.0,6.0,24.0,2,2,0,1,0,0,402.0,264.0,19,0
85.0,26.0,61.0,2,2,0,1,1,0,396.0,174.0,19,0
70.0,19.0,24.0,2,2,0,1,0,0,367.0,46.0,19,0
76.0,8.0,10.0,2,2,0,0,1,1,402.0,103.0,19,0
256.0,1.0,5.0,2,0,0,1,1,0,1.0,111.0,19,0
296.0,4.0,8.0,2,0,0,2,1,0,76.0,137.0,19,0
83.0,4.0,10.0,2,0,0,2,0,0,373.0,205.0,19,0
231.0,3.0,4.0,2,0,0,2,1,0,23.0,65.0,19,0
230.0,1.0,12.0,2,2,0,2,1,1,5.0,1.0,19,0
293.0,3.0,5.0,2,2,0,2,1,0,173.0,27.0,19,0
89.0,11.0,24.0,2,0,0,2,0,0,358.0,92.0,19,0
101.0,37.0,60.0,2,0,0,1,1,0,383.0,175.0,19,0
248.0,4.0,22.0,2,2,0,1,1,0,5.0,183.0,19,0
312.0,0.0,9.0,2,2,0,1,1,0,56.0,67.0,19,0
252.0,9.0,18.0,2,0,0,1,0,0,23.0,6.0,19,0
351.0,4.0,11.0,2,0,0,1,1,1,219.0,185.0,19,0
312.0,4.0,13.0,2,2,0,2,1,1,250.0,96.0,19,0
288.0,4.0,23.0,2,2,0,1,1,0,9.0,554.0,19,0
242.0,5.0,17.0,2,0,0,1,1,1,68.0,551.0,19,0
256.0,5.0,11.0,2,0,0,2,0,0,4.0,1.0,19,0
291.0,9.0,18.0,2,2,0,2,1,0,60.0,133.0,19,0
250.0,2.0,4.0,2,2,0,2,1,0,11.0,17.0,19,0
239.0,5.0,11.0,2,1,0,1,0,0,4.0,60.0,19,0
123.0,35.0,41.0,2,2,0,2,1,1,392.0,305.0,19,0
116.0,4.0,13.0,2,2,0,2,1,0,341.0,11.0,19,0
276.0,2.0,8.0,2,0,0,2,0,0,132.0,165.0,19,0
241.0,23.0,39.0,2,2,0,2,1,0,40.0,284.0,19,0
114.0,23.0,68.0,2,2,0,1,1,0,388.0,173.0,19,0
108.0,28.0,44.0,2,0,0,1,0,0,392.0,362.0,19,0
303.0,8.0,24.0,2,2,0,2,0,0,5.0,92.0,19,0
311.0,0.0,8.0,2,2,0,2,1,1,113.0,33.0,19,0
129.0,2.0,7.0,2,0,0,1,0,0,323.0,2.0,19,0
197.0,2.0,4.0,2,2,0,1,1,1,27.0,546.0,19,0
84.0,6.0,43.0,2,1,0,2,0,0,336.0,87.0,19,0
324.0,1.0,15.0,2,2,0,2,1,0,149.0,44.0,19,0
351.0,6.0,14.0,2,0,0,1,0,0,213.0,218.0,19,0
229.0,5.0,8.0,2,2,0,2,1,0,184.0,54.0,19,0
241.0,0.0,8.0,2,2,0,1,0,0,161.0,24.0,19,0
203.0,7.0,16.0,2,0,0,2,0,0,3.0,165.0,19,0
242.0,5.0,13.0,2,2,0,1,0,0,14.0,4.0,19,0
120.0,42.0,61.0,2,0,0,1,1,0,395.0,173.0,19,0
194.0,5.0,32.0,2,0,0,1,1,0,9.0,332.0,19,0
1052.0,4.0,13.0,0,1,0,2,1,1,23.0,13.0,19,0
248.0,4.0,9.0,2,2,0,2,1,1,1.0,156.0,19,0
355.0,17.0,24.0,2,2,0,1,0,0,276.0,19.0,19,0
92.0,18.0,22.0,2,0,0,2,0,0,380.0,4.0,19,0
110.0,1.0,3.0,2,2,0,2,1,1,377.0,167.0,19,0
130.0,2.0,25.0,2,2,0,0,1,1,402.0,20.0,19,0
392.0,24.0,41.0,2,2,0,2,1,1,266.0,305.0,19,0
183.0,5.0,16.0,2,0,0,2,1,1,94.0,28.0,19,0
285.0,7.0,8.0,2,2,0,1,1,0,86.0,17.0,19,0
225.0,11.0,13.0,2,2,0,0,1,1,2.0,96.0,19,0
208.0,4.0,9.0,2,0,0,0,0,0,5.0,89.0,19,0
87.0,10.0,72.0,2,0,0,1,1,0,384.0,173.0,19,0
398.0,2.0,11.0,2,2,0,2,1,0,197.0,165.0,19,0
191.0,1.0,9.0,2,2,0,2,1,0,19.0,137.0,19,0
94.0,5.0,10.0,2,2,0,2,1,0,326.0,147.0,19,0
214.0,6.0,7.0,2,2,0,2,1,0,4.0,46.0,19,0
265.0,2.0,28.0,2,2,0,2,0,0,108.0,26.0,19,0
226.0,1.0,11.0,2,2,0,1,1,0,130.0,295.0,19,0
101.0,10.0,22.0,2,0,0,2,0,0,388.0,4.0,19,0
265.0,8.0,17.0,2,0,0,1,0,0,26.0,12.0,19,0
57.0,4.0,19.0,2,0,0,1,0,0,402.0,337.0,19,0
119.0,3.0,13.0,2,0,0,0,1,1,302.0,27.0,19,0
194.0,2.0,8.0,2,2,0,1,1,1,38.0,281.0,19,0
293.0,4.0,5.0,2,2,0,2,1,1,177.0,14.0,19,0
76.0,2.0,14.0,2,2,0,1,1,1,402.0,361.0,19,0
684.0,4.0,11.0,0,1,0,0,1,1,12.0,15.0,19,0
264.0,2.0,9.0,2,2,0,0,0,0,16.0,4.0,19,0
258.0,6.0,8.0,2,2,0,2,0,0,42.0,3.0,19,0
814.0,8.0,25.0,0,1,0,2,1,1,35.0,163.0,19,0
295.0,5.0,13.0,2,2,0,2,1,1,225.0,29.0,19,0
263.0,6.0,23.0,2,2,0,2,0,0,218.0,35.0,19,0
167.0,2.0,9.0,2,2,0,2,1,0,50.0,359.0,19,0
268.0,3.0,4.0,2,2,0,0,1,0,36.0,1.0,19,0
257.0,0.0,7.0,2,2,0,2,1,0,67.0,33.0,19,0
256.0,0.0,9.0,2,0,0,0,1,0,60.0,47.0,19,0
96.0,3.0,4.0,2,2,0,0,1,1,279.0,58.0,19,0
263.0,4.0,13.0,2,2,0,0,0,0,218.0,65.0,19,0
287.0,1.0,15.0,2,0,0,2,1,0,175.0,54.0,19,0
246.0,2.0,8.0,2,2,0,1,0,0,3.0,183.0,19,0
123.0,6.0,12.0,2,2,0,2,0,0,394.0,29.0,19,0
321.0,19.0,39.0,2,0,0,2,1,1,279.0,213.0,19,0
79.0,5.0,6.0,2,2,0,2,0,0,402.0,27.0,19,0
91.0,9.0,14.0,2,2,0,1,1,0,346.0,514.0,19,0
98.0,12.0,21.0,2,0,0,2,1,1,392.0,57.0,19,0
245.0,10.0,18.0,2,2,0,2,0,0,54.0,93.0,5,0
239.0,2.0,10.0,2,1,0,0,1,1,5.0,44.0,19,0
295.0,4.0,12.0,2,0,0,1,0,0,279.0,11.0,19,0
237.0,3.0,7.0,2,2,0,1,1,1,36.0,179.0,19,0
243.0,2.0,4.0,2,2,0,1,0,0,35.0,59.0,19,0
238.0,12.0,38.0,2,0,0,1,0,0,11.0,4.0,19,0
211.0,4.0,6.0,2,2,0,2,1,1,279.0,26.0,19,0
237.0,32.0,38.0,2,0,0,1,0,0,18.0,314.0,19,0
89.0,10.0,22.0,2,2,0,2,0,0,372.0,38.0,19,0
212.0,6.0,15.0,2,0,0,1,0,0,147.0,23.0,19,0
303.0,8.0,22.0,2,2,0,2,1,0,5.0,34.0,19,0
96.0,3.0,6.0,2,2,0,2,0,0,333.0,27.0,19,0
185.0,5.0,35.0,2,2,0,2,1,1,135.0,303.0,15,0
98.0,21.0,23.0,2,0,0,2,1,1,397.0,28.0,19,0
244.0,5.0,8.0,2,2,0,1,1,0,82.0,290.0,19,0
239.0,3.0,7.0,2,1,0,2,1,1,3.0,66.0,19,0
57.0,4.0,5.0,2,0,0,2,1,1,402.0,29.0,19,0
267.0,0.0,4.0,2,2,0,1,1,1,30.0,272.0,19,0
196.0,8.0,10.0,2,0,0,2,0,0,102.0,36.0,19,0
